stock_xfer_date,stock_qty
2023-04-05,61
2023-04-09,78
2023-04-17,57
2023-05-19,37
2023-07-17,27
2023-03-22,90
2023-05-04,67
2023-04-03,45
2023-04-30,32
2023-07-10,30
2023-06-25,54
2023-07-21,6
2023-07-30,98
2023-04-30,93
2023-03-19,44
2023-06-16,9
2023-07-25,44
2023-05-05,44
2023-05-30,12
2023-04-23,50
2023-07-09,46
2023-05-26,99
2023-05-01,60
2023-05-10,22
2023-07-11,18
2023-04-15,48
2023-06-25,93
2023-05-19,55
2023-03-27,23
2023-04-07,22
2023-04-08,76
2023-07-30,31
2023-06-26,70
2023-04-01,84
2023-05-16,66
2023-04-09,71
2023-04-16,66
2023-07-21,48
2023-07-10,61
2023-04-30,74
2023-06-02,24
2023-04-18,82
2023-05-12,1
2023-03-16,39
2023-06-20,91
2023-03-25,55
2023-04-12,22
2023-06-03,53
2023-04-04,14
2023-05-10,100
2023-06-11,31
2023-03-28,21
2023-06-23,22
2023-04-16,41
2023-05-08,77
2023-05-24,41
2023-04-29,96
2023-04-14,8
2023-06-26,89
2023-06-12,45
2023-07-22,77
2023-07-24,75
2023-04-26,4
2023-04-03,96
2023-06-13,10
2023-04-03,6
2023-07-26,90
2023-05-31,83
2023-07-09,78
2023-07-24,3
2023-04-14,63
2023-04-10,51
2023-07-22,88
2023-04-07,77
2023-07-30,11
2023-07-30,63
2023-05-19,31
2023-07-09,78
2023-07-15,72
2023-05-26,34
2023-07-08,71
2023-05-04,75
2023-07-25,75
2023-07-24,94
2023-06-15,77
2023-06-08,75
2023-07-10,14
2023-04-22,94
2023-05-31,80
2023-06-04,75
2023-06-25,76
2023-05-24,36
2023-07-13,63
2023-03-25,59
2023-04-15,61
2023-05-29,9
2023-07-21,59
2023-07-12,82
2023-06-10,65
2023-04-12,97
2023-07-07,4
2023-07-18,80
2023-03-25,90
2023-07-20,33
2023-04-23,95
2023-04-08,21
2023-05-08,56
2023-04-18,98
2023-07-01,32
2023-04-15,63
2023-05-19,72
2023-05-21,24
2023-07-23,44
2023-05-08,36
2023-07-15,62
2023-03-31,40
2023-05-13,92
2023-07-05,9
2023-06-06,11
2023-07-27,49
2023-05-11,31
2023-06-16,33
2023-06-06,25
2023-06-11,38
2023-03-26,78
2023-06-19,47
2023-05-31,73
2023-06-09,92
2023-06-23,97
2023-06-14,74
2023-07-01,54
2023-05-10,23
2023-06-19,74
2023-06-25,92
2023-07-23,76
2023-06-25,42
2023-06-01,16
2023-06-27,77
2023-07-09,44
2023-06-08,30
2023-06-22,90
2023-04-11,1
2023-04-16,17
2023-06-11,78
2023-03-18,16
2023-04-05,38
2023-05-12,60
2023-06-23,62
2023-05-06,20
2023-07-01,47
2023-05-06,60
2023-07-02,54
2023-07-30,45
2023-07-21,97
2023-07-17,5
2023-07-27,44
2023-03-26,18
2023-03-15,26
2023-03-25,84
2023-07-16,28
2023-06-08,54
2023-03-16,89
2023-04-17,44
2023-03-15,59
2023-05-18,82
2023-03-25,82
2023-05-22,92
2023-06-28,37
2023-04-16,1
2023-06-12,23
2023-05-27,70
2023-06-29,87
2023-06-16,71
2023-03-27,86
2023-03-16,40
2023-04-25,77
2023-04-07,17
2023-04-24,48
2023-06-12,78
2023-04-01,61
2023-05-17,55
2023-04-06,93
2023-05-12,93
2023-04-10,36
2023-07-07,24
2023-03-19,36
2023-05-14,5
2023-06-01,39
2023-03-23,31
2023-03-27,41
2023-04-17,57
2023-04-28,44
2023-04-29,48
2023-06-12,87
2023-05-20,9
2023-07-03,66
2023-05-01,82
2023-05-17,69
2023-05-23,36
2023-04-17,52
2023-03-18,73
2023-06-07,89
2023-05-20,36
2023-04-05,3
2023-07-30,19
2023-03-25,66
2023-05-12,28
2023-03-30,64
2023-05-20,93
2023-05-08,71
2023-07-01,90
2023-04-09,41
2023-07-11,87
2023-05-29,69
2023-05-30,64
2023-04-01,80
2023-04-17,66
2023-07-18,2
2023-05-26,42
2023-07-10,84
2023-04-22,34
2023-04-02,87
2023-04-21,80
2023-07-13,11
2023-06-14,62
2023-06-01,2
2023-04-22,24
2023-07-30,52
2023-03-20,89
2023-03-22,83
2023-04-13,55
2023-04-07,84
2023-07-27,49
2023-03-23,5
2023-07-22,79
2023-05-10,90
2023-05-20,17
2023-06-24,63
2023-06-24,67
2023-04-09,91
2023-06-30,68
2023-05-13,55
2023-06-21,96
2023-04-07,10
2023-06-07,48
2023-07-15,12
2023-07-07,8
2023-05-01,81
2023-06-11,67
2023-04-12,2
2023-06-09,100
2023-05-15,68
2023-07-16,37
2023-05-22,4
2023-05-04,72
2023-07-27,48
2023-03-15,35
2023-06-28,93
2023-07-05,10
2023-07-19,86
2023-03-27,19
2023-06-14,58
2023-05-09,20
2023-04-15,16
2023-04-22,27
2023-05-30,37
2023-04-09,29
2023-05-16,30
2023-04-25,74
2023-07-10,94
2023-07-19,67
2023-03-24,57
2023-06-08,83
2023-05-27,95
2023-06-04,5
2023-04-21,12
2023-04-01,86
2023-06-23,44
2023-05-04,50
2023-03-27,2
2023-05-28,44
2023-06-26,24
2023-07-06,60
2023-06-29,63
2023-05-17,53
2023-06-29,27
2023-04-09,55
2023-03-18,43
2023-07-28,85
2023-03-30,24
2023-04-14,7
2023-03-16,59
2023-04-08,66
2023-06-11,47
2023-07-30,19
2023-07-24,65
2023-07-14,86
2023-06-13,41
2023-05-08,82
2023-06-25,21
2023-04-08,42
2023-03-26,40
2023-07-30,61
2023-07-10,86
2023-04-29,90
2023-06-20,11
2023-03-23,77
2023-07-30,81
2023-03-30,85
2023-06-13,8
2023-07-08,97
2023-03-29,15
2023-05-06,77
2023-07-01,42
2023-07-17,2
2023-05-05,3
2023-05-09,18
2023-05-21,5
2023-06-05,12
2023-06-19,31
2023-05-06,31
2023-07-28,32
2023-07-11,37
2023-07-28,92
2023-03-16,88
2023-06-01,27
2023-06-06,31
2023-07-04,9
2023-07-22,72
2023-04-25,12
2023-07-21,71
2023-07-20,41
2023-07-24,82
2023-04-15,22
2023-03-17,62
2023-07-29,5
2023-04-18,29
2023-05-05,73
2023-06-17,63
2023-04-11,92
2023-06-03,66
2023-05-04,72
2023-07-06,94
2023-04-28,38
2023-05-31,1
2023-05-22,88
2023-05-31,30
2023-04-20,1
2023-04-10,2
2023-05-14,2
2023-05-04,35
2023-03-24,91
2023-05-13,57
2023-07-08,19
2023-04-13,95
2023-05-06,44
2023-07-18,61
2023-03-21,42
2023-07-06,11
2023-05-15,37
2023-04-26,21
2023-03-28,45
2023-03-23,84
2023-04-14,7
2023-05-21,95
2023-04-22,20
2023-04-26,32
2023-07-17,67
2023-04-30,61
2023-05-31,34
2023-04-19,24
2023-05-20,66
2023-05-14,69
2023-05-15,46
2023-07-14,94
2023-04-02,99
2023-05-22,3
2023-06-02,91
2023-04-22,40
2023-05-05,83
2023-05-28,32
2023-04-24,83
2023-07-24,12
2023-07-14,61
2023-05-14,88
2023-07-07,35
2023-04-05,25
2023-04-03,100
2023-04-01,29
2023-04-28,18
2023-03-31,70
2023-06-29,28
2023-03-20,86
2023-07-30,22
2023-07-30,71
2023-06-16,34
2023-03-16,15
2023-05-15,70
2023-06-26,10
2023-07-05,87
2023-07-15,15
2023-05-06,76
2023-04-26,12
2023-05-06,44
2023-06-11,37
2023-05-16,54
2023-07-03,71
2023-05-10,65
2023-04-07,83
2023-07-08,19
2023-06-30,52
2023-03-28,79
2023-03-19,79
2023-06-07,41
2023-04-12,55
2023-07-20,86
2023-03-29,32
2023-04-30,40
2023-04-28,26
2023-05-23,46
2023-06-28,75
2023-05-10,35
2023-07-04,87
2023-05-15,64
2023-06-12,1
2023-07-14,89
2023-07-09,40
2023-06-29,22
2023-05-31,68
2023-05-11,48
2023-07-24,25
2023-04-11,44
2023-06-24,98
2023-06-18,94
2023-03-20,5
2023-05-27,91
2023-06-01,45
2023-06-22,19
2023-07-23,20
2023-07-14,7
2023-03-24,76
2023-04-05,79
2023-07-06,72
2023-05-27,81
2023-07-26,88
2023-05-11,89
2023-07-20,72
2023-03-18,39
2023-04-13,54
2023-06-11,16
2023-07-26,3
2023-04-15,53
2023-05-16,38
2023-07-21,72
2023-06-14,31
2023-03-22,2
2023-04-08,53
2023-05-07,36
2023-05-11,94
2023-07-04,97
2023-05-14,62
2023-04-17,6
2023-05-15,11
2023-06-01,59
2023-07-07,32
2023-07-06,25
2023-03-17,18
2023-04-23,98
2023-06-03,31
2023-07-22,61
2023-05-03,41
2023-07-30,69
2023-07-12,46
2023-04-24,61
2023-06-17,61
2023-06-06,29
2023-05-29,41
2023-05-17,34
2023-06-29,61
2023-03-24,62
2023-04-28,46
2023-04-25,91
2023-07-20,83
2023-05-23,13
2023-06-03,2
2023-07-09,5
2023-05-21,74
2023-04-01,88
2023-04-21,87
2023-05-27,56
2023-07-07,20
2023-06-16,40
2023-06-21,25
2023-04-30,15
2023-05-18,55
2023-04-12,66
2023-05-16,36
2023-04-03,64
2023-06-27,43
2023-05-19,74
2023-06-05,10
2023-04-27,63
2023-05-11,38
2023-07-11,14
2023-03-31,33
2023-05-14,60
2023-04-24,54
2023-06-07,23
2023-05-04,92
2023-03-26,71
2023-06-11,34
2023-04-23,31
2023-04-02,6
2023-06-13,97
2023-04-16,58
2023-05-30,38
2023-05-02,96
2023-06-26,2
2023-06-07,38
2023-07-10,86
2023-03-16,96
2023-05-28,19
2023-04-29,17
2023-04-23,76
2023-06-26,76
2023-05-18,31
2023-05-20,100
2023-04-27,78
2023-07-12,91
2023-09-17,32
2023-10-30,74
2023-10-04,48
2023-09-25,41
2023-09-03,28
2023-08-03,51
2023-12-01,19
2023-09-10,51
2023-09-17,100
2023-11-09,70
2023-08-23,41
2023-09-29,73
2023-09-30,43
2023-11-10,74
2023-10-04,12
2023-11-30,46
2023-08-26,91
2023-08-03,87
2023-11-23,5
2023-12-03,99
2023-09-30,21
2023-12-22,56
2023-12-24,51
2023-09-26,39
2023-12-30,16
2023-09-21,37
2023-12-20,25
2023-08-18,47
2023-08-24,11
2023-12-09,57
2023-12-04,34
2023-12-03,57
2023-11-01,40
2023-10-22,66
2023-12-26,74
2023-12-19,57
2023-12-27,63
2023-11-25,34
2023-10-07,94
2023-10-29,65
2023-12-25,94
2023-10-30,92
2023-12-19,90
2023-08-16,83
2023-12-11,74
2023-08-12,28
2023-09-13,58
2023-08-27,83
2023-12-21,29
2023-09-03,95
2023-08-24,99
2023-08-29,87
2023-08-16,16
2023-08-18,74
2023-09-05,60
2023-08-25,43
2023-12-21,52
2023-09-13,42
2023-09-14,92
2023-11-20,20
2023-08-11,38
2023-11-30,81
2023-12-31,99
2023-10-23,3
2023-12-28,47
2023-12-31,44
2023-09-15,44
2023-11-01,43
2023-08-23,82
2023-12-20,35
2023-11-18,94
2023-10-27,7
2023-10-01,69
2023-08-22,5
2023-09-12,95
2023-08-03,36
2023-10-05,87
2023-08-01,24
2023-08-06,52
2023-08-24,34
2023-11-22,9
2023-11-23,76
2023-09-21,59
2023-10-25,31
2023-08-26,93
2023-10-29,20
2023-08-22,78
2023-11-07,28
2023-11-17,24
2023-12-01,48
2023-12-14,20
2023-08-02,52
2023-10-07,4
2023-11-12,28
2023-08-03,49
2023-11-16,73
2023-11-15,3
2023-08-27,26
2023-11-25,20
2023-12-24,37
2023-09-04,42
2023-11-08,98
2023-08-11,10
2023-08-04,37
2023-10-10,49
2023-08-24,19
2023-11-24,42
2023-09-25,24
2023-11-19,39
2023-12-23,26
2023-08-19,43
2023-09-20,5
2023-10-25,87
2023-09-12,68
2023-10-21,22
2023-10-18,65
2023-12-10,59
2023-12-15,100
2023-10-15,5
2023-12-15,93
2023-11-16,46
2023-09-29,83
2023-10-13,32
2023-12-17,85
2023-10-12,86
2023-11-02,86
2023-12-07,95
2023-08-30,99
2023-11-01,3
2023-10-27,86
2023-09-04,78
2023-12-18,91
2023-10-02,89
2023-10-17,33
2023-12-11,23
2023-08-03,68
2023-11-11,14
2023-11-16,74
2023-09-10,3
2023-12-18,4
2023-08-08,73
2023-08-09,89
2023-11-15,45
2023-12-14,27
2023-12-07,38
2023-12-13,45
2023-09-28,21
2023-10-10,33
2023-12-07,32
2023-10-24,83
2023-09-09,2
2023-10-22,99
2023-12-14,70
2023-12-02,44
2023-11-12,81
2023-08-15,31
2023-09-10,61
2023-09-26,15
2023-12-31,42
2023-10-08,78
2023-11-09,22
2023-10-21,64
2023-08-19,49
2023-12-06,66
2023-08-02,82
2023-10-18,43
2023-11-17,45
2023-08-18,63
2023-10-02,53
2023-08-28,71
2023-12-09,9
2023-12-28,70
2023-09-08,35
2023-07-30,84
2023-08-24,22
2023-07-31,79
2023-11-28,70
2023-10-06,34
2023-08-30,31
2023-10-18,90
2023-12-11,38
2023-10-03,71
2023-10-24,28
2023-11-03,7
2023-08-24,38
2023-12-01,77
2023-09-10,89
2023-11-09,35
2023-11-01,33
2023-09-26,54
2023-09-15,14
2023-11-20,78
2023-10-09,4
2023-10-15,60
2023-09-25,34
2023-08-05,83
2023-11-12,42
2023-08-19,95
2023-10-14,94
2023-12-04,13
2023-08-07,57
2023-08-29,79
2023-10-21,86
2023-12-27,55
2023-11-26,21
2023-09-05,89
2023-08-11,22
2023-11-23,9
2023-12-13,51
2023-08-13,6
2023-10-19,83
2023-09-08,65
2023-10-05,97
2023-08-31,62
2023-08-20,75
2023-10-05,10
2023-10-05,6
2023-12-29,21
2023-10-28,82
2023-12-20,71
2023-08-08,11
2023-12-19,79
2023-10-30,41
2023-10-03,73
2023-11-06,88
2023-08-22,65
2023-10-04,91
2023-11-10,39
2023-11-09,47
2023-11-01,42
2023-10-15,41
2023-08-28,13
2023-08-15,15
2023-08-13,89
2023-09-14,58
2023-12-10,61
2023-10-01,27
2023-09-11,92
2023-10-26,99
2023-08-10,69
2023-11-09,60
2023-11-14,71
2023-12-13,78
2023-12-26,90
2023-12-21,82
2023-09-24,90
2023-08-20,58
2023-09-24,41
2023-08-20,38
2023-09-23,22
2023-11-15,17
2023-09-14,39
2023-11-24,98
2023-12-04,33
2023-11-20,90
2023-09-10,86
2023-11-06,47
2023-08-05,33
2023-10-15,22
2023-09-08,2
2023-11-07,85
2023-08-15,53
2023-08-13,8
2023-08-10,55
2023-12-05,53
2023-12-11,38
2023-12-25,27
2023-09-06,30
2023-11-18,68
2023-08-03,98
2023-10-28,31
2023-09-25,59
2023-09-29,22
2023-11-11,11
2023-08-19,22
2023-08-07,83
2023-10-24,15
2023-11-19,70
2023-11-08,8
2023-08-20,37
2023-12-15,54
2023-08-26,52
2023-10-14,64
2023-11-30,16
2023-10-31,24
2023-09-01,12
2023-09-17,86
2023-10-23,70
2023-08-09,50
2023-12-20,8
2023-08-23,17
2023-10-27,53
2023-07-31,16
2023-09-30,47
2023-12-24,51
2023-09-17,90
2023-10-11,22
2023-08-31,67
2023-08-17,25
2023-09-18,41
2023-10-26,48
2023-12-26,72
2023-11-19,90
2023-11-12,58
2023-11-26,51
2023-08-14,61
2023-10-18,65
2023-09-07,96
2023-09-15,84
2023-09-25,48
2023-10-21,28
2023-11-09,62
2023-10-10,98
2023-10-07,37
2023-09-01,37
2023-11-21,19
2023-11-30,32
2023-11-30,3
2023-09-01,91
2023-11-22,86
2023-08-27,29
2023-08-30,82
2023-12-23,44
2023-12-13,34
2023-12-04,59
2023-09-07,15
2023-08-01,81
2023-11-09,41
2023-12-16,5
2023-11-05,7
2023-08-26,62
2023-12-27,39
2023-08-08,32
2023-12-07,30
2023-08-29,81
2023-09-26,58
2023-09-20,90
2023-10-19,24
2023-11-18,20
2023-10-13,12
2023-11-12,33
2023-11-27,61
2023-09-08,48
2023-10-22,23
2023-12-27,29
2023-10-01,56
2023-12-22,52
2023-12-30,10
2023-12-26,91
2023-09-08,75
2023-12-01,35
2023-11-10,82
2023-12-31,39
2023-11-26,94
2023-10-23,23
2023-12-27,17
2023-12-08,89
2023-09-19,27
2023-08-10,42
2023-12-02,28
2023-08-06,36
2023-11-18,70
2023-09-26,20
2023-10-30,95
2023-12-10,6
2023-07-30,62
2023-11-16,8
2023-08-01,63
2023-10-29,35
2023-12-24,70
2023-12-12,67
2023-08-28,84
2023-09-28,23
2023-12-05,79
2023-10-23,7
2023-09-27,90
2023-09-01,38
2023-08-03,3
2023-10-17,57
2023-11-14,93
2023-08-21,49
2023-11-25,18
2023-09-12,3
2023-11-26,30
2023-12-22,78
2023-12-07,41
2023-08-05,86
2023-12-11,82
2023-11-05,35
2023-12-29,29
2023-09-25,95
2023-10-08,57
2023-11-25,14
2023-12-04,9
2023-08-12,67
2023-11-27,59
2023-08-05,58
2023-07-30,43
2023-09-04,4
2023-11-13,73
2023-12-25,91
2023-12-17,90
2023-10-23,91
2023-08-22,44
2023-10-13,56
2023-09-04,14
2023-12-26,82
2023-10-23,93
2023-11-09,29
2023-08-06,40
2023-11-03,58
2023-11-07,96
2023-10-21,25
2023-12-25,24
2023-09-04,26
2023-10-10,82
2023-09-28,63
2023-11-03,100
2023-08-18,57
2023-10-21,91
2023-09-28,9
2023-12-25,34
2023-11-10,28
2023-12-30,62
2023-12-30,25
2023-10-18,20
2023-08-30,98
2023-09-15,27
2023-11-30,8
2023-11-17,69
2023-11-22,27
2023-11-11,26
2023-12-18,9
2023-08-02,27
2023-08-26,49
2023-10-10,59
2023-12-25,5
2023-09-26,81
2023-08-06,84
2023-12-04,64
2023-12-23,50
2023-10-31,20
2023-11-12,98
2023-09-12,48
2023-08-07,39
2023-12-09,78
2023-12-29,55
2023-08-21,21
2023-12-30,15
2023-08-23,80
2023-10-08,45
2023-12-05,91
2023-11-21,10
2023-12-13,86
2023-09-09,42
2023-10-03,43
2023-11-28,99
2023-10-15,27
2023-09-17,37
2023-10-02,4
2023-09-14,1
2023-12-06,98
2023-09-26,100
2023-10-02,86
2023-11-26,71
2023-11-11,48
2023-11-02,17
2023-09-03,57
2023-12-16,46
2023-12-30,26
2023-09-27,66
2023-08-05,10
2023-11-05,78
2023-08-12,52
2023-09-23,49
2023-09-30,22
2023-10-23,96
2023-09-22,94
2023-09-29,47
2023-12-21,39
2023-08-21,35
2023-11-30,93
2023-10-09,26
2023-08-01,24
2023-11-20,75
2023-09-13,25
2023-08-15,44
2023-09-25,75
2023-08-18,47
2023-12-22,18
2023-10-21,4
2023-08-13,49
2023-11-02,98
2023-11-14,15
2023-08-01,63
2023-10-20,92
2023-10-18,36
2023-08-11,68
2023-10-15,31
2023-11-30,14
2023-09-18,99
2023-10-30,98
2023-08-08,46
2023-08-23,52
2023-10-10,40
2023-11-28,23
2023-07-31,47
2023-08-02,20
2023-08-22,58
2023-08-18,18
2023-08-16,84
2023-12-29,64
2023-10-11,18
2023-11-23,7
2023-11-20,86
2023-10-04,39
2023-08-30,15
2023-11-10,35
2023-10-16,45
2023-08-13,10
2023-11-24,94
2023-10-29,84
2023-12-16,92
2023-11-04,34
2023-11-12,5
2023-12-06,50
2023-10-01,91
2023-11-22,68
2023-12-06,79
2023-09-09,21
2023-08-20,96
2023-10-13,41
2023-11-15,19
2023-08-14,99
2023-11-10,10
2023-12-04,1
2023-11-19,97
2023-11-07,34
2023-09-15,23
2023-08-25,94
2023-10-20,9
2023-10-19,87
2023-11-06,56
2023-12-10,67
2023-12-01,27
2023-11-21,58
2023-09-16,52
2023-12-01,83
2023-10-08,32
2023-09-28,23
2023-12-02,53
2023-09-08,87
2023-11-29,75
2023-08-22,23
2023-11-27,40
2023-09-11,63
2023-11-04,68
2023-12-27,77
2023-11-17,68
2023-07-31,93
2023-09-20,18
2023-11-15,89
2023-10-22,67
2023-11-22,3
2023-09-18,68
2023-11-18,8
2023-08-12,11
2023-09-28,3
2023-08-28,41
2023-10-25,38
2023-11-24,38
2023-12-18,95
2023-12-30,74
2023-12-02,59
2023-10-10,32
2023-08-06,60
2023-09-01,53
2023-08-27,92
2023-10-05,27
2023-08-21,92
2023-08-03,100
2023-11-30,44
2023-08-21,4
2023-08-10,53
2023-09-25,26
2023-11-06,86
2023-10-02,10
2023-08-08,68
2023-10-19,83
2023-09-12,70
2023-11-06,98
2023-12-19,78
2023-12-21,45
2023-11-02,6
2023-12-03,36
2023-11-07,19
2023-10-04,60
2023-09-25,39
2023-09-02,21
2023-12-03,24
2023-12-21,46
2023-09-23,2
2023-12-24,67
2023-08-06,55
2023-09-30,24
2023-08-27,59
2023-12-16,35
2023-08-18,29
2023-08-29,79
2023-07-30,73
2023-08-30,50
2023-10-16,14
2023-09-02,53
2023-08-13,79
2023-10-12,68
2023-10-14,25
2023-08-13,95
2023-12-19,50
2023-11-22,31
2023-12-06,52
2023-09-27,13
2023-11-04,77
2023-11-22,6
2023-09-03,82
2023-08-03,1
2023-12-28,100
2023-10-01,13
2023-12-20,70
2023-08-01,6
2023-08-20,100
2023-12-19,83
2023-11-14,65
2023-11-20,7
2023-08-01,49
2023-10-27,46
2023-10-31,28
2023-08-16,50
2023-09-19,77
2023-12-29,20
2023-09-09,28
2023-12-15,79
2023-10-03,55
2023-08-17,63
2023-12-01,3
2023-10-29,61
2023-08-16,74
2023-11-28,48
2023-12-05,51
2023-10-31,40
2023-12-11,84
2023-11-01,15
2023-12-19,89
2023-11-29,74
2023-09-28,57
2023-11-29,43
2023-12-14,3
2023-11-02,56
2023-08-15,34
2023-11-18,97
2023-12-30,11
2023-10-25,75
2023-10-03,3
2023-10-07,81
2023-12-25,25
2023-11-19,78
2023-11-04,74
2023-12-02,1
2023-08-03,100
2023-08-05,55
2023-12-12,90
2023-12-09,67
2023-08-03,100
2023-09-07,96
2023-08-25,46
2023-11-03,10
2023-11-18,17
2023-09-04,11
2023-10-07,4
2023-09-21,99
2023-11-11,70
2023-08-08,40
2023-11-13,55
2023-09-15,55
2023-12-19,64
2023-08-04,15
2023-11-25,98
2023-08-06,99
2023-09-02,17
2023-12-19,84
2023-08-12,84
2023-08-31,44
2023-11-08,33
2023-12-29,13
2023-09-07,68
2023-07-31,42
2023-12-29,14
2023-08-04,25
2023-09-13,87
2023-10-21,22
2023-12-22,39
2023-08-05,62
2023-12-14,13
2023-12-12,44
2023-08-13,39
2023-12-20,87
2023-09-03,72
2023-10-31,53
2023-10-02,67
2023-12-14,23
2023-11-08,70
2023-08-11,13
2023-11-14,53
2023-08-04,55
2023-08-06,72
2023-10-14,77
2023-11-09,42
2023-10-18,91
2023-10-14,46
2023-08-13,58
2023-08-05,12
2023-09-20,29
2023-10-01,92
2023-12-14,80
2023-10-12,8
2023-12-30,59
2023-10-22,16
2023-09-04,88
2023-09-09,31
2023-12-12,81
2023-09-10,7
2023-11-11,6
2023-10-11,29
2023-11-15,80
2023-12-05,74
2023-11-17,73
2023-12-08,88
2023-10-25,58
2023-10-10,28
2023-10-27,77
2023-09-27,96
2023-10-02,57
2023-09-15,55
2023-09-24,79
2023-11-17,56
2023-11-07,20
2023-12-31,30
2023-12-19,52
2023-11-23,7
2023-11-02,86
2023-11-04,96
2023-07-30,73
2023-10-12,91
2023-09-26,82
2023-10-21,40
2023-12-24,47
2023-11-04,82
2023-10-02,36
2023-11-06,34
2023-09-18,35
2023-08-19,75
2023-09-22,43
2023-08-07,22
2023-09-25,58
2023-12-20,33
2023-08-10,32
2023-09-23,9
2023-07-30,41
2023-10-22,41
2023-11-02,24
2023-09-06,50
2023-12-27,57
2023-11-25,30
2023-11-28,8
2023-10-31,19
2023-09-20,69
2023-08-19,48
2023-11-05,61
2023-08-30,56
2023-08-02,2
2023-12-05,78
2023-10-09,12
2023-08-18,58
2023-10-23,55
2023-12-03,24
2023-10-23,6
2023-08-11,11
2023-12-09,91
2023-10-04,54
2023-08-27,43
2023-11-07,31
2023-08-13,53
2023-10-18,29
2023-08-08,95
2023-10-14,97
2023-10-06,74
2023-11-05,25
2023-08-27,39
2023-09-05,88
2023-08-01,24
2023-11-24,96
2023-08-28,78
2023-12-20,79
2023-08-17,40
2023-09-30,48
2023-11-01,78
2023-09-11,45
2023-09-14,98
2023-11-21,100
2023-11-23,70
2023-10-04,38
2023-08-31,22
2023-11-30,15
2023-09-01,71
2023-10-03,13
2023-08-10,92
2023-08-24,3
2023-09-05,68
2023-09-24,6
2023-12-28,33
2023-09-27,52
2023-10-30,9
2023-09-24,32
2023-09-05,30
2023-09-08,96
2023-12-01,98
2023-10-24,28
2023-10-28,53
2023-08-27,8
2023-08-01,23
2023-10-04,33
2023-12-14,55
2023-10-03,4
2023-09-20,87
2023-10-05,100
2023-08-22,66
2023-08-13,90
2023-12-13,63
2023-10-07,64
2023-10-14,55
2023-11-19,13
2023-09-02,61
2023-09-07,3
2023-12-14,23
2023-09-07,18
2023-11-12,27
2023-09-01,10
2023-11-14,97
2023-08-06,64
2023-08-09,65
2023-09-08,27
2023-09-07,15
2023-11-11,30
2023-11-04,37
2023-09-01,10
2023-12-06,67
2023-11-06,74
2023-08-28,41
2023-07-31,1
2023-12-06,19
2023-12-12,43
2023-11-29,25
2023-10-01,10
2023-11-03,7
2023-08-23,70
2023-09-23,96
2023-10-04,54
2023-11-14,19
2023-08-26,98
2023-10-16,99
2023-09-02,83
2023-09-30,18
2023-08-12,19
2023-12-09,65
2023-12-15,44
2023-08-24,84
2023-08-28,44
2023-08-05,13
2023-08-19,92
2023-08-17,72
2023-11-04,45
2023-08-06,21
2023-12-19,61
2023-09-25,70
2023-11-26,59
2023-12-13,58
2023-08-11,48
2023-10-24,74
2023-11-03,89
2023-09-01,83
2023-11-22,35
2023-09-18,3
2023-08-08,48
2023-09-29,96
2023-10-01,68
2023-10-24,25
2023-08-12,56
2023-10-17,87
2023-09-26,22
2023-10-12,20
2023-10-27,28
2023-08-17,8
2023-11-25,18
2023-08-13,26
2023-08-03,66
2023-11-24,52
2023-08-09,57
2023-10-23,22
2023-12-30,53
2023-08-14,62
2023-08-10,51
2023-12-04,69
2023-09-08,6
2023-08-11,50
2023-08-13,80
2023-09-10,1
2023-08-27,63
2023-08-17,21
2023-11-14,23
2023-09-18,20
2023-12-18,74
2023-12-12,84
2023-09-13,88
2023-09-10,33
2023-09-04,91
2023-08-30,83
2023-09-08,76
2023-10-24,93
2023-11-13,26
2023-10-14,13
2023-12-30,83
2023-12-12,16
2023-08-10,2
2023-12-25,68
2023-10-22,35
2023-12-25,27
2023-09-03,24
2023-09-02,58
2023-08-07,66
2023-12-30,98
2023-10-13,24
2023-09-23,86
2023-09-03,56
2023-12-03,75
2023-09-21,59
2023-11-16,90
2023-09-25,63
2023-10-12,59
2023-11-06,84
2023-10-02,27
2023-10-23,14
2023-08-26,20
2023-10-20,59
2023-11-02,94
2023-10-26,95
2023-08-27,94
2023-07-31,10
2023-11-17,77
2023-12-11,27
2023-08-25,4
2023-10-06,19
2023-11-17,12
2023-12-30,9
2023-11-01,81
2023-10-11,80
2023-10-10,2
2023-12-30,53
2023-08-28,80
2023-12-25,72
2023-11-28,98
2023-10-22,7
2023-09-17,11
2023-10-28,58
2023-10-15,63
2023-11-19,63
2023-11-23,7
2023-12-23,72
2023-09-07,32
2023-11-28,79
2023-10-07,93
2023-08-28,30
2023-08-17,41
2023-12-20,42
2023-10-06,42
2023-09-30,92
2023-10-03,95
2023-08-15,47
2023-09-03,40
2023-09-13,48
2023-12-19,41
2023-08-24,46
2023-12-28,69
2023-08-13,25
2023-10-27,39
2023-12-25,56
2023-12-01,31
2023-11-17,72
2023-12-18,80
2023-12-21,73
2023-08-27,14
2023-11-24,10
2023-08-06,19
2023-07-31,87
2023-11-28,84
2023-12-04,59
2023-08-24,95
2023-10-01,68
2023-08-31,20
2023-09-20,49
2023-09-18,20
2023-08-06,82
2023-10-27,42
2023-08-28,81
2023-10-28,64
2023-09-04,16
2023-12-09,62
2023-09-03,64
2023-09-14,92
2023-11-23,20
2023-11-14,72
2023-11-20,63
2023-11-25,36
2023-09-05,2
2023-09-02,2
2023-08-05,20
